[30 Oct 2021, 1:55:10 pm] [Ferox GameThread] Player Patrick dropped item 1x Sanfew serum(4) (id 10925) at X: 1210, Y: 3552
[26 Jan. 2022, 9:16:37 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery chest (id 14525) at X: 3093, Y: 3495
[26 Jan. 2022, 9:16:42 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery chest (id 14525) at X: 3093, Y: 3495
[26 Jan. 2022, 9:18:04 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery chest (id 14525) at X: 3093, Y: 3495
[26 Jan. 2022, 9:18:10 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery chest (id 14525) at X: 3093, Y: 3495
[26 Jan. 2022, 9:18:20 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Mahogany chest (id 8151) at X: 3093, Y: 3495
[26 Jan. 2022, 9:19:29 p.m.] [Ferox GameThread] Player Zoo dropped item 30000x Blood money (id 13307) at X: 3093, Y: 3493
[26 Jan. 2022, 9:21:50 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Slayer key (id 3269) at X: 3095, Y: 3492
[26 Jan. 2022, 9:21:57 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Small blood money casket (id 7956) at X: 3095, Y: 3492
[26 Jan. 2022, 9:22:02 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Blood money chest (id 14524) at X: 3095, Y: 3492
[26 Jan. 2022, 9:22:16 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery chest (id 14525) at X: 3095, Y: 3492
[26 Jan. 2022, 9:22:19 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Blood money chest (id 14524) at X: 3096, Y: 3492
[26 Jan. 2022, 9:22:24 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Slayer key (id 3269) at X: 3097, Y: 3492
[26 Jan. 2022, 9:22:26 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Small blood money casket (id 7956) at X: 3096, Y: 3491
[26 Jan. 2022, 9:22:38 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery chest (id 14525) at X: 3095, Y: 3492
[26 Jan. 2022, 9:23:18 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Blood money chest (id 14524) at X: 3095, Y: 3492
[26 Jan. 2022, 9:23:23 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Blood money chest (id 14524) at X: 3095, Y: 3492
[26 Jan. 2022, 9:23:30 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Small blood money casket (id 7956) at X: 3092, Y: 3491
[26 Jan. 2022, 9:23:39 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery chest (id 14525) at X: 3093, Y: 3492
[26 Jan. 2022, 9:26:52 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Grand Mystery Box (id 16455) at X: 3093, Y: 3492
[26 Jan. 2022, 9:26:55 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Blood money chest (id 14524) at X: 3094, Y: 3492
[26 Jan. 2022, 9:29:28 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Legendary Mystery Box (id 16454) at X: 3093, Y: 3492
[26 Jan. 2022, 9:29:31 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Grand Mystery Box (id 16455) at X: 3092, Y: 3492
[26 Jan. 2022, 9:30:07 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Grand Mystery Box (id 16455) at X: 3093, Y: 3491
[26 Jan. 2022, 9:32:03 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Minecart ticket (id 5020) at X: 3102, Y: 3505
[26 Jan. 2022, 9:33:17 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery chest (id 14525) at X: 3102, Y: 3505
[26 Jan. 2022, 9:33:23 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery chest (id 14525) at X: 3099, Y: 3503
[26 Jan. 2022, 9:33:25 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery ticket (id 30222) at X: 3099, Y: 3502
[26 Jan. 2022, 9:36:16 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Vote ticket (id 619) at X: 3090, Y: 3492
[26 Jan. 2022, 10:12:50 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Infinity winter boots (id 30013) at X: 3094, Y: 3499
[26 Jan. 2022, 10:12:52 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Armadyl frostsword (id 30003) at X: 3094, Y: 3499
[26 Jan. 2022, 10:36:09 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Legendary Mystery Box (id 16454) at X: 3094, Y: 3497
[26 Jan. 2022, 10:45:54 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Grand Mystery Box (id 16455) at X: 3094, Y: 3495
[26 Jan. 2022, 10:47:42 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Grand Mystery Box (id 16455) at X: 3094, Y: 3491
[26 Jan. 2022, 10:47:44 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery chest (id 14525) at X: 3096, Y: 3491
[26 Jan. 2022, 10:47:51 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Grand Mystery Box (id 16455) at X: 3096, Y: 3491
[26 Jan. 2022, 10:48:20 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Grand Mystery Box (id 16455) at X: 3094, Y: 3492
[26 Jan. 2022, 10:48:21 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery chest (id 14525) at X: 3095, Y: 3492
[26 Jan. 2022, 10:48:33 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery chest (id 14525) at X: 3094, Y: 3492
[26 Jan. 2022, 10:48:40 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Grand Mystery Box (id 16455) at X: 3094, Y: 3492
[26 Jan. 2022, 11:25:51 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Ancient warrior clamp (id 24985) at X: 3096, Y: 3503
[26 Jan. 2022, 11:26:53 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Ancient warrior clamp (id 24985) at X: 3096, Y: 3503
[26 Jan. 2022, 11:40:17 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Larran's key tier III (id 14901) at X: 3156, Y: 3980
[26 Jan. 2022, 11:40:36 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Larran's key tier III (id 14901) at X: 3156, Y: 3980
[26 Jan. 2022, 11:41:03 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Larran's key tier III (id 14901) at X: 3156, Y: 3980
[26 Jan. 2022, 11:41:41 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Larran's key tier III (id 14901) at X: 3156, Y: 3980
[26 Jan. 2022, 11:42:49 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Larran's key tier II (id 14900) at X: 3156, Y: 3980
[26 Jan. 2022, 11:47:05 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Blood money casket (100-250k) (id 30223) at X: 3156, Y: 3980
[26 Jan. 2022, 11:47:31 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Blood money casket (100-250k) (id 30223) at X: 3156, Y: 3980
[26 Jan. 2022, 11:47:38 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Blood money casket (100-250k) (id 30223) at X: 3156, Y: 3980
[26 Jan. 2022, 11:47:43 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Blood money casket (5-50k) (id 24999) at X: 3157, Y: 3979
[26 Jan. 2022, 11:49:04 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Blood money casket (100-250k) (id 30223) at X: 3155, Y: 3982
[26 Jan. 2022, 11:49:07 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Blood money casket (5-50k) (id 24999) at X: 3158, Y: 3981
[27 Jan. 2022, 11:47:18 a.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery chest (id 14525) at X: 3095, Y: 3496
[27 Jan. 2022, 11:47:22 a.m.] [Ferox GameThread] Player Zoo dropped item 1x Grand Mystery Box (id 16455) at X: 3093, Y: 3496
[27 Jan. 2022, 11:47:41 a.m.] [Ferox GameThread] Player Zoo dropped item 1x Larran's key tier III (id 14901) at X: 3093, Y: 3496
[27 Jan. 2022, 11:48:06 a.m.] [Ferox GameThread] Player Zoo dropped item 1x Blood money casket (5-50k) (id 24999) at X: 3093, Y: 3496
[27 Jan. 2022, 11:48:08 a.m.] [Ferox GameThread] Player Zoo dropped item 1x Blood money casket (100-250k) (id 30223) at X: 3094, Y: 3496
[27 Jan. 2022, 11:58:34 a.m.] [Ferox GameThread] Player Zoo dropped item 1x Enchanted armadyl helmet (id 26502) at X: 3092, Y: 3497
[27 Jan. 2022, 11:58:37 a.m.] [Ferox GameThread] Player Zoo dropped item 1x Mystery chest (id 14525) at X: 3093, Y: 3497
[27 Jan. 2022, 1:36:35 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Salazar slytherins locket (id 27644) at X: 3100, Y: 3500
[27 Jan. 2022, 1:36:46 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Salazar slytherins locket (id 27644) at X: 3100, Y: 3500
[27 Jan. 2022, 1:37:34 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Salazar slytherins locket (id 27644) at X: 3100, Y: 3500
[27 Jan. 2022, 1:37:40 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Salazar slytherins locket (id 27644) at X: 3100, Y: 3500
[27 Jan. 2022, 1:38:29 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Salazar slytherins locket (id 27644) at X: 3100, Y: 3500
[27 Jan. 2022, 1:38:41 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Salazar slytherins locket (id 27644) at X: 3100, Y: 3500
[27 Jan. 2022, 1:38:43 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Amulet of torture (id 19553) at X: 3100, Y: 3500
[27 Jan. 2022, 1:38:46 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Salazar slytherins locket (id 27644) at X: 3100, Y: 3499
[27 Jan. 2022, 1:39:08 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Salazar slytherins locket (id 27644) at X: 3100, Y: 3499
[27 Jan. 2022, 1:39:17 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Salazar slytherins locket (id 27644) at X: 3100, Y: 3499
[27 Jan. 2022, 1:39:35 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Salazar slytherins locket (id 27644) at X: 3100, Y: 3499
[27 Jan. 2022, 1:39:45 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Salazar slytherins locket (id 27644) at X: 3100, Y: 3499
[27 Jan. 2022, 6:43:03 p.m.] [Ferox GameThread] Player Zoo dropped item 1x null (id 28461) at X: 3093, Y: 3503
[27 Jan. 2022, 11:59:12 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Key of Drops (id 2944) at X: 3096, Y: 3503
[27 Jan. 2022, 11:59:31 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Key of Drops (id 2944) at X: 3096, Y: 3503
[27 Jan. 2022, 11:59:51 p.m.] [Ferox GameThread] Player Zoo dropped item 1x Key of Drops (id 2944) at X: 3096, Y: 3503
[28 Jan. 2022, 12:00:45 a.m.] [Ferox GameThread] Player Zoo dropped item 1x Key of Drops (id 2944) at X: 3097, Y: 3504
[28 Jan. 2022, 12:01:05 a.m.] [Ferox GameThread] Player Zoo dropped item 1x Key of Drops (id 2944) at X: 3097, Y: 3504
